pull_request_id,user_id,body,github_comment_id
17248,858,could you rename this variable to ?,1142247
17234,6383,"Yes, that's true.",1142303
17240,31774,"I'm always open for review. I wouldn't have opened a PR if I hadn't put on my asbestos underpants.

I was rewriting the summary, and now I'm not sure if this does the right thing. Currently, it updates the workdir to match what's in the index, but maybe t",1142200
17248,858,what do you mean?,1142268
17247,28094,"There are just 4 points here, so the square isn't being closed. If you add  as the last element in the path, it will auto-close the shape (and make the starting/ending vertex look better than if you just repeated the first coordinate)

`v = [[x - si",1142306
17241,138835,I would rather say the optimal **subtree**. ,1142317
17248,858,"Can you add a link to the Symfony2 documentation? (http://symfony.com/doc/master/book/installation.html)

You can write multine comments with:

    desc <<-DESC
      blabla
    DESC",1142286
17234,6383,"The code is not so clear here, you are right. I reused the $output as a new variable. I will change this.",1142322
17228,25294,"I'm not sure you need to credit me for this.  Although if it were more of a hack, it's not a bad way to make have to not say anything bad about it :)",1142338
17248,19989,This is about the last method in the Symfony2 doc (3. Without using ACL) but I don't think it's a good idea to implement it,1142308
17240,31774,Good catch. Done!,1142262
17248,858,"Oh, no, not a good idea ;)",1142324
17228,25294,"I think andreas is taking a hard-line about uses of __proto__, even though I think this is pretty harmless.  You have a getter, so it's probably somewhat annoying to change, but I have discharged my duty in warning you about it.",1142348
6857,34409,"Yeah, I also thought about that. In my opinion we shouldn't override config.php and check.php.
Say somebody customized these files in 2.0 and upgrades to 2.1 -> all his changes are lost. I think it's a bad idea. You said yourself, that the SE works as a s",1142362
17228,25294,"don't people usually do it like #advanced-setting-selection:target ?  I don't care, just wondering if this is believed to be better for visibility, etc.",1142360
12338,5737,"Change it back, it's that way for a reason.",1142349
17247,28094,"nit: by repeating  at the end to close the triangle, the beginning/ending vertex corner is drawn as two lines butted together, rather than coming to a sharp point like the other corners. If you instead use  as the last element, the shape wil",1142378
17254,398949,"Kinda hacky, I know. :(",1142365
17247,28094,"Actually, you might have to just leave off the last  here and  after you recenter below.",1142383
17247,28094,"The  is pretty dark and makes it kind of hard to read some of the measurements. Perhaps this would look better?:
outerShape: 
innerShape: 

( is the backg",1142413
17255,733,"I think prefixing the modules with ""mvc-"" and having the  namespace is confusing. How about this for the module names:

*  provides 
*  provides 
*  provides 
*  provides `Y.Todo",1142388
17247,38996,"Yeah, this is used in the data-ensure on L10 to make sure the inner shape is totally enclosed by the outer shape (there are some weird corner cases [literally :D])",1142423
17255,733,This could become an Attribute of the app (that's make it more YUI-like).,1142426
17251,138835,"I don't mind, I am okay with that.

While I am at it, I must warn you  though, I am currently making *huge* changes on the tree structure (see #946). I don't know how we should resolve our future conflicts :/ ",1142302
17257,35999,Could you call this something more descriptive? Perhaps ?,1142461
16575,13570,I'm responsible for this.  Sorry.,1142452
6725,11957,I believe we can actually change the  to be  to cut down on the typing and not need to define the . It's one of the things I really like about faraday.,1142483
6725,11957,"We are using the  middleware, so we'll get an exception if things don't work.",1142490
17249,83969,"The reason the null check is here is so that it will make =null if the doc is null. Not sure what the desired behavior would be in this situation. If I remove the null check =null but  still contains the id.

In a sense the ",1142529
17237,106509,"What do you think about collapsing these two lines in one?

histogram[ (c==max) ? bins-1 : (int) ((c-min) * ratio) ]++;",1142509
6725,11957,You should just be able to pass the  hash directly in as the second argument to  without needing to convert it to a string. Were you having problems with that?,1142500
17255,733,Might be useful to pass the  option so you get a ModelList instance back from this.,1142545
16575,13570,Limitation?  I would call that a show-stopper.,1142464
17237,106509,"I am thinking of having a single histogram function without histogram_impl.

ImageBufAlgo::histogram does input validation literally in 5 lines and then
it calls histogram_impl. I think we should put the code in one function.
It made sense to separate 'ov",1142617
17245,1588,"Both lines are the same? \u0022 is the unicode escape for "". JSON interprets them as the same thing.",1142741
17261,165877,"Don't hard code these values. Use:

  bb::device::DisplayManager displayManager;
  bb::device::Display& display = displayManager.getDisplay(displayManager.primaryDisplayId());
  QSize size = display.pixelSize();

  dCapsObject->Set(String::NewSymbol(""plat",1142636
17245,1588,"Fixed in source - sorry, the comment can be deleted.",1142746
17260,1588,It's a convention. There may be issues with very old clients where being case insensitive was not strictly observed. I'd simply prefer that we not deviate from what ESAPI does since it was written by wiser minds than mine. If it's explicitly upper casing ,1142598
16575,13570,This might be used (otherwise it will be removed).  See my comment above.,1142479
7018,27856,"In order for ModeShape to find this class, it *must* be called  (see the static initializer and JavaDoc for [LogFactory](https://github.com/ModeShape/modeshape/blob/master/modeshape-common/src/main/java/or",1142892
7018,27856,"Also, ModeShape will never use this INSTANCE, since it always constructs its own instance.",1142908
